Date,utilization,High,Low,Close,Adj Close,Volume
12/3/1981,12.667304,12.90631,12.667304,12.90631,4.210887,2080703
12/4/1981,12.90631,13.175191,12.90631,13.055688,4.259626,4025426
12/7/1981,13.055688,13.234943,12.756931,12.786807,4.171897,1721298
12/8/1981,12.786807,12.846558,12.667304,12.727055,4.152402,2097021
12/9/1981,12.756931,12.90631,12.756931,12.876434,4.201138,1783221
12/10/1981,12.876434,13.085564,12.846558,13.055688,4.259626,3150134
12/11/1981,13.055688,13.085564,12.756931,12.995937,4.240129,2427975
12/14/1981,12.876434,12.876434,12.727055,12.756931,4.162152,2379022
12/15/1981,12.756931,12.876434,12.667304,12.816683,4.181644,2553914
12/16/1981,12.816683,13.025813,12.69718,12.936185,4.220634,2738010
12/17/1981,12.936185,13.32457,12.936185,13.32457,4.347352,3896559
12/18/1981,13.32457,13.623327,13.264818,13.563576,4.425328,573626
12/21/1981,13.563576,13.593451,13.414197,13.473948,4.39609,2472744
12/22/1981,13.5337,13.683078,13.5337,13.593451,4.435077,2874408
12/23/1981,13.593451,13.593451,13.384321,13.414197,4.376593,1907486
12/24/1981,13.444073,13.623327,13.444073,13.623327,4.444826,1210431
12/28/1981,13.623327,13.712954,13.444073,13.503824,4.405837,1706235
12/29/1981,13.503824,13.623327,13.32457,13.384321,4.366849,1655609
12/30/1981,13.384321,13.772706,13.384321,13.683078,4.464321,3322096
12/31/1981,13.623327,13.712954,13.5337,13.593451,4.435077,1663558
1/4/1982,13.772706,13.95196,13.593451,13.922084,4.542298,3045115
1/5/1982,13.712954,13.832457,13.563576,13.623327,4.444826,4105341
1/6/1982,13.503824,13.623327,13.384321,13.563576,4.425328,2834660
1/7/1982,13.503824,13.683078,13.294694,13.563576,4.425328,3169798
1/8/1982,13.563576,13.563576,13.563576,13.563576,4.425328,0
1/11/1982,13.802581,14.041587,13.563576,13.563576,4.425328,7615298
1/12/1982,13.772706,13.95196,13.563576,13.74283,4.483816,5175190
1/13/1982,13.772706,13.922084,13.623327,13.712954,4.474067,3825850
1/14/1982,13.892208,14.071463,13.712954,14.071463,4.591039,3599077
1/15/1982,14.190966,14.37022,13.981836,14.280593,4.659268,6397754
1/18/1982,14.519598,14.848231,14.190966,14.78848,4.824975,5794003
1/19/1982,14.698853,14.848231,14.519598,14.57935,4.756742,4356381
1/20/1982,14.668977,14.818356,14.519598,14.698853,4.795731,4891933
1/21/1982,14.907983,15.057361,14.728728,14.937859,4.873713,4099902
1/22/1982,14.818356,14.967734,14.668977,14.728728,4.805478,3180677
1/25/1982,14.728728,14.878107,14.57935,14.818356,4.834723,2934239
1/26/1982,14.848231,14.937859,14.728728,14.758604,4.815228,2745959
1/27/1982,14.848231,14.99761,14.698853,14.967734,4.883456,2304547
1/28/1982,15.236616,15.41587,15.057361,15.385994,5.019924,4809508
1/29/1982,15.356119,15.475621,15.20674,15.20674,4.961438,2938842
2/1/1982,15.057361,15.146989,14.937859,14.967734,4.883456,2865622
2/2/1982,15.057361,15.176864,14.907983,15.057361,4.912704,2585712
2/3/1982,14.907983,15.117113,14.698853,14.99761,4.893208,3257662
2/4/1982,14.967734,15.176864,14.728728,15.117113,5.000733,3117080
2/5/1982,15.176864,15.296367,15.027486,15.117113,5.000733,3230466
2/8/1982,14.878107,15.057361,14.668977,14.698853,4.862372,2094929
2/9/1982,14.668977,14.758604,14.57935,14.668977,4.852489,3530459
2/10/1982,14.818356,14.907983,14.728728,14.78848,4.892021,3484435
2/11/1982,14.698853,14.818356,14.549474,14.639101,4.84261,1784058
2/12/1982,14.668977,14.758604,14.57935,14.57935,4.822844,1240974
2/16/1982,14.639101,14.907983,14.37022,14.878107,4.921672,3240090
2/17/1982,14.967734,15.117113,14.818356,14.878107,4.921672,2944699
2/18/1982,14.99761,15.057361,14.937859,14.99761,4.961204,2670647
2/19/1982,14.907983,15.057361,14.728728,14.907983,4.931552,2486551
2/22/1982,14.698853,15.027486,14.37022,14.429971,4.773428,4911179
2/23/1982,14.489723,14.668977,14.280593,14.549474,4.812957,2833823
2/24/1982,14.609226,14.848231,14.37022,14.818356,4.901903,2945954
2/25/1982,14.818356,14.937859,14.698853,14.728728,4.872253,2635920
2/26/1982,14.698853,14.78848,14.609226,14.78848,4.892021,1945142
3/1/1982,14.848231,14.99761,14.698853,14.848231,4.911787,2793657
3/2/1982,14.728728,14.907983,14.549474,14.57935,4.822844,2699098
3/3/1982,14.400096,14.549474,14.250717,14.310468,4.733893,4430438
3/4/1982,14.16109,14.340344,13.981836,14.131214,4.674599,3712882
3/5/1982,14.041587,14.190966,13.892208,13.981836,4.625182,4473114
3/8/1982,13.95196,14.16109,13.712954,13.74283,4.546122,3053483
3/9/1982,13.95196,14.220841,13.653203,14.011711,4.635067,5092346
3/10/1982,14.131214,14.250717,14.011711,14.101338,4.664713,2457682
3/11/1982,14.101338,14.190966,13.892208,13.922084,4.605417,3508702
3/12/1982,13.802581,13.892208,13.712954,13.832457,4.575769,3412470
3/15/1982,13.892208,14.071463,13.712954,14.071463,4.654832,2597009
3/16/1982,13.892208,14.071463,13.683078,13.712954,4.536236,2632573
3/17/1982,13.802581,13.892208,13.712954,13.712954,4.536236,3076914
3/18/1982,13.862333,13.95196,13.772706,13.832457,4.575769,3228374
3/19/1982,13.832457,13.862333,13.683078,13.772706,4.556002,2491572
3/22/1982,14.041587,14.220841,13.832457,14.131214,4.674599,3086537
3/23/1982,14.16109,14.250717,14.041587,14.220841,4.704246,3273980
3/24/1982,14.131214,14.190966,14.071463,14.131214,4.674599,2328396
3/25/1982,14.250717,14.37022,14.131214,14.280593,4.724011,2347642
3/26/1982,14.190966,14.280593,14.101338,14.101338,4.664713,2581110
3/29/1982,14.220841,14.400096,14.041587,14.310468,4.733893,2007902
3/30/1982,14.37022,14.459847,14.250717,14.429971,4.773428,2821271
3/31/1982,14.37022,14.489723,14.250717,14.280593,4.724011,2781105
4/1/1982,14.459847,14.609226,14.310468,14.57935,4.822844,2720855
4/2/1982,14.698853,14.78848,14.57935,14.698853,4.862372,3512050
4/5/1982,14.698853,14.758604,14.609226,14.698853,4.862372,1975685
4/6/1982,14.698853,14.78848,14.57935,14.758604,4.882138,2047650
4/7/1982,14.78848,14.848231,14.698853,14.758604,4.882138,2467305
4/8/1982,14.848231,14.937859,14.728728,14.878107,4.921672,2736336
4/12/1982,14.878107,14.937859,14.818356,14.848231,4.911787,1624229
4/13/1982,14.907983,14.99761,14.78848,14.818356,4.901903,1771924
4/14/1982,14.967734,15.296367,14.639101,15.20674,5.030381,5344642
4/15/1982,15.296367,15.445746,15.146989,15.445746,5.109444,4430019
4/16/1982,15.445746,15.505497,15.356119,15.41587,5.09956,2884450
4/19/1982,15.385994,15.565249,15.20674,15.236616,5.040263,4772270
4/20/1982,15.176864,15.266491,15.057361,15.117113,5.000733,3735475
4/21/1982,15.20674,15.266491,15.117113,15.266491,5.050145,2143045
4/22/1982,15.385994,15.475621,15.296367,15.385994,5.089678,2702027
4/23/1982,15.565249,15.714627,15.41587,15.714627,5.19839,5079794
4/26/1982,15.684751,15.804254,15.535373,15.774379,5.218156,3814553
4/27/1982,15.595124,15.714627,15.445746,15.565249,5.148975,2755582
4/28/1982,15.505497,15.595124,15.41587,15.505497,5.12921,3000765
4/29/1982,15.385994,15.445746,15.326243,15.326243,5.069912,2056854
4/30/1982,15.385994,15.475621,15.296367,15.356119,5.079798,3176493
5/3/1982,15.385994,15.475621,15.296367,15.41587,5.09956,1609166
5/4/1982,15.505497,15.595124,15.41587,15.475621,5.119328,2081540
5/5/1982,15.535373,15.595124,15.475621,15.565249,5.148975,3579830
5/6/1982,15.535373,15.565249,15.475621,15.505497,5.197847,3251805
5/7/1982,15.535373,15.565249,15.475621,15.475621,5.187834,2041374
5/10/1982,15.385994,15.505497,15.266491,15.266491,5.117729,2384043
5/11/1982,15.385994,15.475621,15.296367,15.385994,5.157792,1558122
5/12/1982,15.326243,15.445746,15.176864,15.266491,5.117729,2186558
5/13/1982,15.296367,15.356119,15.20674,15.20674,5.097697,1539712
5/14/1982,15.266491,15.296367,15.20674,15.20674,5.097697,1944305
5/17/1982,15.117113,15.236616,14.99761,15.027486,5.037604,2514584
5/18/1982,15.057361,15.117113,14.99761,14.99761,5.027593,1869830
5/19/1982,15.027486,15.117113,14.907983,14.937859,5.007562,1997442
5/20/1982,14.937859,15.057361,14.818356,15.057361,5.047624,2256013
5/21/1982,14.99761,15.057361,14.907983,14.967734,5.01758,3449708
5/24/1982,14.907983,14.967734,14.818356,14.878107,4.987535,1710001
5/25/1982,14.878107,14.967734,14.78848,14.78848,4.957489,1935937
5/26/1982,14.818356,14.907983,14.728728,14.818356,4.9675,2097021
5/27/1982,14.848231,14.907983,14.758604,14.818356,4.9675,1781547
5/28/1982,14.758604,14.848231,14.639101,14.698853,4.927438,2456845
6/1/1982,14.728728,14.78848,14.668977,14.758604,4.94747,1726737
6/2/1982,14.78848,14.848231,14.698853,14.818356,4.9675,2581528
6/3/1982,14.758604,14.848231,14.639101,14.698853,4.927438,1886147
6/4/1982,14.549474,14.728728,14.37022,14.400096,4.82729,1684060
6/7/1982,14.37022,14.489723,14.220841,14.340344,4.80726,3448871
6/8/1982,14.101338,14.310468,13.892208,13.922084,4.667049,8513603
6/9/1982,13.892208,14.011711,13.74283,13.892208,4.657033,4488595
6/10/1982,13.981836,14.101338,13.862333,14.041587,4.707109,2862693
6/11/1982,14.250717,14.37022,14.131214,14.250717,4.777216,4483156
6/14/1982,14.190966,14.220841,14.131214,14.131214,4.737154,1658956
6/15/1982,14.190966,14.280593,14.071463,14.280593,4.787229,2228398
6/16/1982,14.250717,14.340344,14.16109,14.220841,4.7672,1948070
6/17/1982,14.071463,14.16109,13.95196,13.981836,4.687079,3631712
6/18/1982,13.981836,14.011711,13.95196,13.95196,4.67706,1394527
6/21/1982,14.101338,14.250717,13.922084,14.011711,4.697093,2915411
6/22/1982,14.190966,14.310468,14.041587,14.310468,4.797246,2472744
6/23/1982,14.489723,14.698853,14.250717,14.609226,4.897394,3488619
6/24/1982,14.549474,14.639101,14.429971,14.459847,4.847322,2889470
6/25/1982,14.429971,14.489723,14.37022,14.400096,4.82729,1876942
6/28/1982,14.549474,14.698853,14.37022,14.609226,4.897394,1902046
6/29/1982,14.57935,14.668977,14.489723,14.609226,4.897394,1444735
6/30/1982,14.609226,14.698853,14.489723,14.489723,4.857335,3017919
7/1/1982,14.489723,14.549474,14.400096,14.489723,4.857335,1640128
7/2/1982,14.429971,14.489723,14.340344,14.340344,4.80726,1213778
7/6/1982,14.37022,14.519598,14.190966,14.429971,4.837306,1501219
7/7/1982,14.549474,14.639101,14.429971,14.57935,4.88738,2670647
7/8/1982,14.519598,14.728728,14.280593,14.698853,4.927438,4032958
7/9/1982,14.818356,14.937859,14.668977,14.937859,5.007562,5217866
7/12/1982,15.744503,15.983509,15.475621,15.983509,5.35809,7063010
7/13/1982,15.385994,15.535373,15.087237,15.41587,5.167806,6511559
7/14/1982,15.535373,15.983509,15.475621,15.983509,5.35809,7063010
7/15/1982,16.013384,16.132887,15.864006,15.953633,5.348076,6605281
7/16/1982,16.043261,16.192638,15.893881,15.953633,5.348076,6077678
7/19/1982,15.804254,15.923757,15.684751,15.744503,5.277972,4174377
7/20/1982,15.953633,16.162764,15.744503,16.10301,5.398153,5468070
7/21/1982,16.25239,16.40177,16.073135,16.132887,5.408168,5332508
7/22/1982,16.013384,16.10301,15.893881,15.923757,5.338062,4335461
7/23/1982,15.953633,16.013384,15.864006,15.893881,5.328045,1690336
7/26/1982,15.83413,15.923757,15.714627,15.744503,5.277972,1642638
7/27/1982,15.744503,15.83413,15.654876,15.654876,5.247922,1646404
7/28/1982,15.535373,15.774379,15.505497,15.505497,5.197847,2825455
7/29/1982,15.535373,15.684751,15.385994,15.654876,5.247922,2402034
7/30/1982,15.744503,15.83413,15.654876,15.684751,5.257939,2054762
8/2/1982,15.923757,16.043261,15.804254,15.953633,5.348076,2622531
8/3/1982,15.923757,16.073135,15.774379,15.774379,5.287985,2723784
8/4/1982,15.744503,15.804254,15.654876,15.684751,5.257939,3555982
8/5/1982,15.356119,15.475621,15.236616,15.266491,5.185687,2881521
8/6/1982,15.20674,15.356119,15.057361,15.087237,5.124796,1415866
8/9/1982,15.027486,15.117113,14.907983,15.117113,5.134948,2818342
8/10/1982,15.146989,15.236616,15.057361,15.057361,5.11465,4537548
8/11/1982,14.99761,15.087237,14.907983,14.907983,5.063908,3109549
8/12/1982,14.937859,15.027486,14.848231,14.878107,5.053763,2322538
8/13/1982,14.967734,15.057361,14.878107,15.027486,5.104501,2434670
8/16/1982,15.117113,15.20674,14.99761,15.027486,5.104501,2236348
8/17/1982,15.445746,15.804254,15.057361,15.774379,5.358207,4946325
8/18/1982,15.953633,16.162764,15.714627,15.714627,5.337905,7142088
8/19/1982,15.774379,15.953633,15.595124,15.774379,5.358207,5694842
8/20/1982,16.10301,16.40177,15.774379,16.312141,5.54087,5674341
8/23/1982,16.40177,16.610899,16.192638,16.581022,5.632204,6465954
8/24/1982,16.431644,16.551147,16.282267,16.342016,5.551019,6238344
8/25/1982,16.551147,16.760277,16.342016,16.521273,5.611904,5972242
8/26/1982,16.67065,16.849903,16.491396,16.521273,5.611904,6193575
8/27/1982,16.461519,16.551147,16.342016,16.491396,5.60176,2884868
8/30/1982,16.551147,16.730402,16.342016,16.700525,5.672796,3269378
8/31/1982,16.820028,16.969406,16.640774,16.849903,5.723533,5167240
9/1/1982,16.790154,16.969406,16.610899,16.67065,5.662649,4675202
9/2/1982,16.909657,17.208412,16.581022,17.059034,5.794574,3973545
9/3/1982,17.417543,17.686424,17.118786,17.238289,5.855464,6957155
9/7/1982,17.268164,17.387667,17.148663,17.327915,5.885906,4691519
9/8/1982,17.417543,17.596798,17.238289,17.327915,5.885906,5982702
9/9/1982,17.327915,17.50717,17.148663,17.178537,5.835166,3268122
9/10/1982,17.088909,17.238289,16.909657,17.059034,5.794574,3960993
9/13/1982,17.238289,17.447418,16.999283,17.417543,5.916351,3044278
9/14/1982,17.477295,17.686424,17.268164,17.327915,5.885906,5104898
9/15/1982,17.447418,17.596798,17.268164,17.537046,5.956941,3936307
9/16/1982,17.716299,17.92543,17.50717,17.716299,6.017833,5898185
9/17/1982,17.746176,17.865679,17.626673,17.716299,6.017833,3040931
9/20/1982,17.716299,17.865679,17.537046,17.865679,6.068573,3397826
9/21/1982,18.104685,18.343691,17.865679,18.343691,6.230938,5529993
9/22/1982,18.313814,18.55282,18.044933,18.044933,6.129457,6711554
9/23/1982,18.164436,18.313814,17.985182,18.254063,6.200497,5246736
9/24/1982,18.194311,18.283939,18.074808,18.164436,6.170053,3711626
9/27/1982,18.254063,18.403442,18.104685,18.313814,6.220792,2052252
9/28/1982,18.343691,18.463194,18.224188,18.224188,6.190351,3632967
9/29/1982,18.044933,18.254063,17.805927,17.865679,6.068573,3476904
9/30/1982,17.716299,17.895554,17.50717,17.537046,5.956941,4175214
10/1/1982,17.686424,17.835802,17.537046,17.716299,6.017833,3127540
10/4/1982,17.686424,17.835802,17.50717,17.805927,6.048278,2572742
10/5/1982,18.015057,18.194311,17.835802,17.955305,6.099014,3147623
10/6/1982,18.463194,18.881453,18.015057,18.881453,6.413606,5632082
10/7/1982,18.971081,19.210087,18.732075,19.210087,6.525238,868598
10/8/1982,19.18021,19.389339,18.941204,19.389339,6.586127,5617020
10/11/1982,19.837477,20.195986,19.449093,19.95698,6.77894,6022031
10/12/1982,19.897228,20.166109,19.688099,19.777725,6.718047,6277674
10/13/1982,19.8076,20.106358,19.419216,19.95698,6.77894,5865550
10/14/1982,19.299713,19.568596,19.000956,19.150335,6.504939,4832102
10/15/1982,19.060707,19.210087,18.881453,19.000956,6.454198,5098622
10/18/1982,19.060707,19.837477,19.030832,19.837477,6.73835,4750514
10/19/1982,19.688099,19.95698,19.419216,19.628345,6.667309,5085652
10/20/1982,19.837477,20.195986,19.478968,20.195986,6.860125,4780638
10/21/1982,19.927103,20.255735,19.598471,20.255735,6.880419,5041302
10/22/1982,20.016729,20.255735,19.777725,19.777725,6.718047,4765576
10/25/1982,19.359465,19.568596,19.120459,19.120459,6.494795,4491942
10/26/1982,19.299713,19.628345,18.971081,19.598471,6.657161,5268911
10/27/1982,19.478968,19.688099,19.239962,19.508842,6.626719,3928776
10/28/1982,19.239962,19.478968,19.000956,19.030832,6.464344,4529598
10/29/1982,19.090584,19.239962,18.911329,19.090584,6.484646,2955578
11/1/1982,19.239962,19.478968,19.000956,19.478968,6.616569,3482343
11/2/1982,19.658222,19.837477,19.478968,19.568596,6.647015,4332532
11/3/1982,20.046606,20.43499,19.658222,20.375238,6.921017,6228721
11/4/1982,20.225861,20.405115,20.016729,20.076483,6.88903,6850463
11/5/1982,20.166109,20.315489,19.986855,20.136232,6.909534,4164335
11/8/1982,19.927103,20.016729,19.837477,19.927103,6.837771,3005786
11/9/1982,20.255735,20.524618,19.986855,20.494741,7.03255,4159314
11/10/1982,20.345364,20.673996,20.016729,20.166109,6.919786,3989444
11/11/1982,20.195986,20.405115,19.95698,20.405115,7.001796,2310823
11/12/1982,20.166109,20.405115,19.927103,20.405115,7.001796,3537990
11/15/1982,19.688099,19.777725,19.598471,19.658222,6.745504,3813298
11/16/1982,19.628345,19.867352,19.359465,19.628345,6.735253,4125424
11/17/1982,19.95698,20.195986,19.688099,20.076483,6.88903,3694890
11/18/1982,20.076483,20.195986,19.95698,20.016729,6.868527,2986539
11/19/1982,19.986855,20.166109,19.8076,19.95698,6.848023,2896583
11/22/1982,19.538719,19.837477,19.239962,19.239962,6.601987,2645962
11/23/1982,19.449093,19.628345,19.269836,19.419216,6.663493,3214567
11/24/1982,19.658222,19.777725,19.538719,19.777725,6.786516,2994070
11/26/1982,19.927103,19.986855,19.837477,19.927103,6.837771,1576113
11/29/1982,19.8076,20.016729,19.598471,19.717974,6.766009,2163546
11/30/1982,20.195986,20.673996,19.717974,20.673996,7.094056,4250107
12/1/1982,20.853251,21.092257,20.58437,20.673996,7.094056,6381018
12/2/1982,21.002628,21.331263,20.673996,21.092257,7.237579,6439594
12/3/1982,21.181883,21.361137,21.002628,21.092257,7.237579,3228793
12/6/1982,21.719646,22.406788,21.002628,22.167782,7.606635,4828336
12/7/1982,22.675669,23.034178,22.287285,22.73542,7.801418,7153803
12/8/1982,22.944551,23.303059,22.586042,22.586042,7.750157,5495684
12/9/1982,22.526291,22.944551,22.10803,22.376911,7.678393,4679804
12/10/1982,22.406788,22.73542,22.078156,22.167782,7.606635,4006180
12/13/1982,22.466539,22.645794,22.257408,22.436663,7.698901,2737173
12/14/1982,22.317162,23.004301,21.630018,21.749521,7.463111,5386482
12/15/1982,21.600143,21.869024,21.301386,21.361137,7.329842,5460120
12/16/1982,21.600143,21.809273,21.391012,21.689772,7.442615,4175214
12/17/1982,22.257408,22.615917,21.869024,22.317162,7.657895,4782312
12/20/1982,22.317162,22.615917,21.988527,22.10803,7.586137,2568558
12/21/1982,22.556166,22.944551,22.167782,22.884798,7.852678,3640498
12/22/1982,22.705545,23.034178,22.347036,22.347036,7.668142,4245923
12/23/1982,22.466539,22.586042,22.347036,22.376911,7.678393,2468560
12/27/1982,22.73542,23.153681,22.317162,23.034178,7.903929,2707048
12/28/1982,22.854923,23.034178,22.645794,22.73542,7.801418,2822945
12/29/1982,23.034178,23.243307,22.795172,23.093929,7.924436,3346782
12/30/1982,23.153681,23.422562,22.884798,22.974426,7.883431,3035074
12/31/1982,23.093929,23.213432,22.974426,23.004301,7.893679,1563561
1/3/1983,22.645794,23.183556,22.10803,22.227533,7.627138,3182350
1/4/1983,22.466539,22.854923,22.078156,22.854923,7.842421,3828778
1/5/1983,22.914675,23.123804,22.705545,22.944551,7.873178,3978566
1/6/1983,23.183556,23.542065,22.825048,23.332935,8.006442,4285253
1/7/1983,23.303059,23.51219,23.064054,23.093929,7.924436,4437550
1/10/1983,23.332935,23.721319,22.944551,23.422562,8.037204,4661813
1/11/1983,23.36281,23.51219,23.183556,23.422562,8.037204,3560166
1/12/1983,23.691444,23.930449,23.422562,23.452438,8.047454,6384366
1/13/1983,23.601816,23.721319,23.452438,23.571941,8.088453,3075240
1/14/1983,23.721319,23.870699,23.542065,23.691444,8.129468,3656816
1/17/1983,23.900574,24.079828,23.721319,23.721319,8.139713,4789425
1/18/1983,23.781071,23.990202,23.542065,23.810946,8.170467,4246760
1/19/1983,23.571941,23.960325,23.183556,23.542065,8.078205,4053041
1/20/1983,23.36281,23.601816,23.123804,23.392687,8.026949,2626715
1/21/1983,22.884798,23.303059,22.466539,22.615917,7.760407,7468858
1/24/1983,22.287285,22.496414,22.048279,22.436663,7.698901,6181860
1/25/1983,22.795172,23.004301,22.556166,22.944551,7.873178,4742982
1/26/1983,22.825048,22.974426,22.675669,22.73542,7.801418,3525020
1/27/1983,23.153681,23.422562,22.884798,23.332935,8.006442,3316238
1/28/1983,23.392687,23.542065,23.213432,23.273184,7.985941,2651819
1/31/1983,23.392687,23.631693,23.123804,23.631693,8.108958,2402453
2/1/1983,23.452438,23.721319,23.183556,23.183556,7.955184,2762277
2/2/1983,23.004301,23.243307,22.765297,22.944551,7.873178,4694030
2/3/1983,22.854923,22.944551,22.73542,22.825048,7.902969,3415818
2/4/1983,23.064054,23.303059,22.795172,23.273184,8.058127,3493640
2/7/1983,23.303059,23.51219,23.093929,23.213432,8.037444,2357266
2/8/1983,23.004301,23.273184,22.705545,22.73542,7.871937,2692404
2/9/1983,22.645794,22.825048,22.436663,22.586042,7.820213,3818737
2/10/1983,22.944551,23.153681,22.73542,23.034178,7.975376,3226701
2/11/1983,23.153681,23.36281,22.944551,23.034178,7.975376,3309544
2/14/1983,23.482313,23.781071,23.183556,23.661568,8.192602,4791098
2/15/1983,23.810946,24.020077,23.601816,23.631693,8.182259,5660115
2/16/1983,23.721319,23.960325,23.482313,23.51219,8.140883,3931286
2/17/1983,23.422562,23.661568,23.183556,23.51219,8.140883,4673110
2/18/1983,23.631693,23.781071,23.482313,23.571941,8.161568,2809556
2/22/1983,23.482313,23.781071,23.183556,23.213432,8.037444,3122938
2/23/1983,23.422562,23.601816,23.213432,23.601816,8.171912,2676086
2/24/1983,23.990202,24.259083,23.721319,24.109703,8.347762,5713670
2/25/1983,24.049952,24.199331,23.900574,23.990202,8.306394,4401986
2/28/1983,23.840822,24.020077,23.661568,23.661568,8.192602,3809950
3/1/1983,24.079828,24.348709,23.810946,24.318834,8.420177,4629596
3/2/1983,24.408461,24.617592,24.199331,24.408461,8.451212,5557189
3/3/1983,24.408461,24.617592,24.199331,24.348709,8.43052,3528786
3/4/1983,24.318834,24.438337,24.169455,24.438337,8.46155,2868969
3/7/1983,24.527964,24.707218,24.318834,24.617592,8.523621,3342179
3/8/1983,24.288958,24.677341,23.900574,24.109703,8.347762,3312473
3/9/1983,24.259083,24.468212,24.049952,24.438337,8.46155,3166451
3/10/1983,24.229206,24.527964,23.930449,23.960325,8.296049,2803698
3/11/1983,24.020077,24.13958,23.870699,24.079828,8.33742,2110828
3/14/1983,24.020077,24.169455,23.840822,24.020077,8.316737,2761440
3/15/1983,24.020077,24.13958,23.900574,24.109703,8.347762,2898675
3/16/1983,23.840822,24.079828,23.601816,23.631693,8.182259,2960180
3/17/1983,23.661568,23.721319,23.571941,23.631693,8.182259,2790310
3/18/1983,23.691444,23.900574,23.691444,23.870699,8.265013,2705793
3/21/1983,23.960325,24.169455,23.721319,24.079828,8.33742,4146762
3/22/1983,24.109703,24.169455,23.900574,23.930449,8.285704,2515421
3/23/1983,23.960325,24.587715,23.960325,24.408461,8.451212,3953880
3/24/1983,24.468212,24.647467,24.229206,24.438337,8.46155,3904927
3/25/1983,24.438337,24.677341,24.318834,24.408461,8.451212,2732989
3/28/1983,24.408461,24.587715,24.318834,24.468212,8.471896,2085306
3/29/1983,24.527964,24.856598,24.498089,24.587715,8.513271,3283603
3/30/1983,24.826721,24.976099,24.677341,24.916348,8.627057,3460168
3/31/1983,25.035851,25.065727,24.288958,24.318834,8.420177,2515002
4/4/1983,24.288958,24.498089,24.169455,24.468212,8.471896,2792820
4/5/1983,24.677341,24.677341,24.348709,24.378586,8.440864,2978171
4/6/1983,24.378586,24.557838,24.199331,24.527964,8.492589,3589454
4/7/1983,24.557838,24.707218,24.378586,24.677341,8.544312,2540106
4/8/1983,24.677341,24.856598,24.527964,24.826721,8.596032,3741333
4/11/1983,25.274857,25.513863,25.005976,25.483988,8.823593,6908621
4/12/1983,25.483988,25.66324,25.334608,25.573614,8.854635,4389016
4/13/1983,25.693117,26.051624,25.66324,25.991875,8.999455,4095299
4/14/1983,26.021749,26.29063,25.633366,26.171127,9.061515,4215380
4/15/1983,26.260756,26.410133,26.201004,26.320507,9.113236,3322514
4/18/1983,26.320507,26.91802,26.29063,26.91802,9.320119,4269354
4/19/1983,26.738768,26.798517,26.529636,26.649139,9.227026,3888610
4/20/1983,26.708891,27.54541,26.708891,27.515535,9.527004,4060990
4/21/1983,27.515535,27.605164,27.276529,27.485661,9.516659,4483993
4/22/1983,27.485661,28.1728,27.425907,28.023422,9.702857,3380254
4/25/1983,27.605164,27.993547,27.186901,27.366158,9.475279,3243018
4/26/1983,27.605164,28.023422,27.157026,27.993547,9.692517,3937144
4/27/1983,27.993547,28.202677,27.485661,27.724665,9.599414,3811206
4/28/1983,27.903919,28.083174,27.69479,28.023422,9.702857,3202434
4/29/1983,27.933796,28.11305,27.724665,27.963671,9.682169,3196576
5/2/1983,27.724665,27.993547,27.425907,27.485661,9.516659,4070614
5/3/1983,27.485661,27.69479,27.396032,27.605164,9.558041,3805766
5/4/1983,27.754541,27.933796,27.575287,27.844168,9.640797,2563955
5/5/1983,27.54541,27.69479,27.396032,27.664913,9.657476,2406637
5/6/1983,27.635038,28.32218,27.605164,28.11305,9.813913,3606190
5/9/1983,28.11305,28.262428,27.874044,28.083174,9.803493,2624623
5/10/1983,27.993547,28.11305,27.903919,27.933796,9.75134,1895770
5/11/1983,27.874044,27.963671,27.54541,27.605164,9.636618,2059365
5/12/1983,27.724665,27.724665,27.485661,27.605164,9.636618,1966062
5/13/1983,27.664913,27.874044,27.635038,27.844168,9.720055,1776945
5/16/1983,27.246655,27.54541,27.246655,27.54541,9.615767,2798678
5/17/1983,27.276529,27.485661,27.037523,27.246655,9.511468,3020848
5/18/1983,27.306404,27.425907,26.469885,27.246655,9.511468,3355568
5/19/1983,26.738768,26.888145,26.410133,26.589388,9.282028,2817924
5/20/1983,26.469885,26.708891,26.350382,26.469885,9.240305,2254758
5/23/1983,26.230881,26.977772,26.230881,26.888145,9.386326,3401592
5/24/1983,27.037523,27.485661,27.007648,27.396032,9.563612,2784034
5/25/1983,27.455784,27.635038,27.097275,27.635038,9.647051,3529622
5/26/1983,27.485661,27.69479,27.306404,27.336281,9.542759,2710395
5/27/1983,27.425907,27.485661,26.977772,27.007648,9.428031,1692010
5/31/1983,26.888145,26.977772,26.350382,26.589388,9.282028,3074403
6/1/1983,26.589388,26.738768,26.350382,26.738768,9.334172,3725015
6/2/1983,26.858271,27.216778,26.589388,27.127151,9.469753,3359752
6/3/1983,27.127151,27.455784,27.007648,27.246655,9.511468,2768134
6/6/1983,27.336281,27.754541,27.157026,27.664913,9.657476,2366470
6/7/1983,27.664913,27.784416,27.007648,27.037523,9.438466,3311218
6/8/1983,26.91802,27.425907,26.91802,27.097275,9.459325,3479833
6/9/1983,27.157026,27.366158,27.037523,27.186901,9.49061,2812903
6/10/1983,27.246655,27.396032,27.157026,27.306404,9.53232,1755606
6/13/1983,27.54541,28.023422,27.276529,28.023422,9.78263,3086955
6/14/1983,28.023422,28.620937,27.963671,28.202677,9.845199,4064756
6/15/1983,28.262428,28.919695,28.232553,28.919695,10.095504,4896535
